Position:  19, Status:   31, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  19, Status:   30, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  18, Status:   31, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  18, Status:   30, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  17, Status:   31, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  17, Status:   30, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  16, Status:   31, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  16, Status:   32, Tape: ------------v-v-vvvvvvvvv-v-------------
Position:  16, Status:   33, Tape: ------------v-vvvvvvvvvvv-v-------------
Position:  17, Status:   34, Tape: ------------v-vvvvvvvvvvv-v-------------
Position:  17, Status:   35, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  16, Status:   36, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  16, Status:   35, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  15, Status:   36, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  15, Status:   35, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  14, Status:   36, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  14, Status:   37, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  13, Status:   38, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  13, Status:   40, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  12, Status:   38, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  12, Status:   39, Tape: ------------v-vv-vvvvvvvv-v-------------
Position:  12, Status:   41, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  12, Status:   43, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  13, Status:   41, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  13, Status:   43, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  14, Status:   41, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  14, Status:   42, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  15, Status:   44, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  15, Status:   42, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  16, Status:   44, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  16, Status:   42, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  17, Status:   44, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  17, Status:   45, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  18, Status:   46, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  18, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  19, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  19, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  20, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  20, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  21, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  21, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  22, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  22, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  23, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  23, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  24, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  24, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  25, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  25, Status:   47, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  26, Status:   48, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  26, Status:   49, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  27, Status:   50, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  27, Status:   49, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  28, Status:   50, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  28, Status:   51, Tape: -----------vv-vv-vvvvvvvv-v-------------
Position:  28, Status:   52, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  28, Status:   54, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  27, Status:   52, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  27, Status:   54, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  26, Status:   52, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  26, Status:   53, Tape: -----------vv-vv-vvvvvvvv-vv------------
Position:  25, Status:   30, Tape: -----------vv-vv-vvvvvvvv-vv------------
